Probe Set Name,Stat Pairs,Stat Pairs Used,Avg Diff,Detection,Detection p-value,Stat Common Pairs,Signal Log Ratio,Signal Log Ratio Low,Avg Diff,Change,Change p-value,Positive,Negative,Pairs,Pairs Used,Pairs InAvg,Pos Fraction,Log Avg,Pos/Neg,Avg Diff,Abs Call,Inc,Dec,Inc Ratio,Dec Ratio,Pos Change,Neg Change,Inc/Dec,DPos-DNeg Ratio,Log Avg Ratio Change,Diff Call,Avg Diff Change,B=A,Fold Change,Sort Score
247337_at,11,11,38.7,A,0.5,11,0.3,-1.1,38.7,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247338_at,11,11,1668.8,P,0.000732,11,0.6,0.2,1668.8,NC,0.00712,,,,,,,,,,,,,,,,,,,,,,,,
247339_at,11,11,54.3,A,0.246094,11,0.7,-0.2,54.3,NC,0.145682,,,,,,,,,,,,,,,,,,,,,,,,
247340_at,11,11,90.9,A,0.27417,11,-1.8,-2.5,90.9,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247341_at,11,11,31.5,P,0.046143,11,2.7,0,31.5,NC,0.024755,,,,,,,,,,,,,,,,,,,,,,,,
247342_at,11,11,19.1,A,0.780518,11,0.7,0.2,19.1,NC,0.318909,,,,,,,,,,,,,,,,,,,,,,,,
247343_at,11,11,34.7,A,0.129639,11,2.3,-0.4,34.7,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247344_at,11,11,57.5,A,0.080566,11,0.7,-0.3,57.5,NC,0.232549,,,,,,,,,,,,,,,,,,,,,,,,
247345_at,11,11,402.4,P,0.000732,11,0,-0.8,402.4,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247346_at,11,11,1144.8,P,0.000244,11,2.1,1.8,1144.8,I,0.000023,,,,,,,,,,,,,,,,,,,,,,,,
247347_at,11,11,298.5,P,0.008057,11,-1.2,-2,298.5,D,0.999727,,,,,,,,,,,,,,,,,,,,,,,,
247348_at,11,11,159.8,P,0.000244,11,-0.3,-1.2,159.8,NC,0.60871,,,,,,,,,,,,,,,,,,,,,,,,
247349_at,11,11,45.4,A,0.567627,11,-0.5,-1.9,45.4,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247350_at,11,11,897.9,P,0.000244,11,1.5,1.3,897.9,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247351_at,11,11,20151.5,P,0.000244,11,2.9,2,20151.5,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247352_at,11,11,98.9,A,0.129639,11,-0.8,-1.3,98.9,NC,0.854318,,,,,,,,,,,,,,,,,,,,,,,,
247353_at,11,11,641.8,P,0.000244,11,-0.6,-1.4,641.8,NC,0.988955,,,,,,,,,,,,,,,,,,,,,,,,
247354_at,11,11,36.9,A,0.398926,11,-3.8,-4.9,36.9,D,0.998349,,,,,,,,,,,,,,,,,,,,,,,,
247355_at,11,11,613.8,P,0.000244,11,-1.6,-1.9,613.8,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247356_at,11,11,154.5,M,0.056152,11,0,-0.7,154.5,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247357_at,11,11,67.5,P,0.010742,11,-0.8,-1.4,67.5,NC,0.990708,,,,,,,,,,,,,,,,,,,,,,,,
247298_at,11,11,867.6,P,0.000244,11,-0.3,-0.9,867.6,NC,0.786812,,,,,,,,,,,,,,,,,,,,,,,,
247299_at,11,11,94.3,P,0.01416,11,0.9,-0.4,94.3,NC,0.012024,,,,,,,,,,,,,,,,,,,,,,,,
247300_at,11,11,480.9,P,0.000244,11,0.6,0.2,480.9,I,0.000774,,,,,,,,,,,,,,,,,,,,,,,,
247301_at,11,11,102.7,A,0.19458,11,0.4,-0.5,102.7,NC,0.145682,,,,,,,,,,,,,,,,,,,,,,,,
247302_at,11,11,2011.9,P,0.000732,11,1.6,1.1,2011.9,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247303_at,11,11,694.3,P,0.000244,11,0.1,-0.4,694.3,NC,0.403812,,,,,,,,,,,,,,,,,,,,,,,,
247304_at,11,11,487.4,P,0.000732,11,0.4,-0.2,487.4,NC,0.078937,,,,,,,,,,,,,,,,,,,,,,,,
247305_at,11,11,157.8,P,0.000244,11,-0.8,-1.8,157.8,NC,0.669411,,,,,,,,,,,,,,,,,,,,,,,,
247306_at,11,11,318.4,P,0.001221,11,-0.6,-1.5,318.4,NC,0.966696,,,,,,,,,,,,,,,,,,,,,,,,
247307_at,11,11,1401.2,P,0.000244,11,0,-0.5,1401.2,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247308_at,11,11,168.8,A,0.067627,11,-0.3,-0.9,168.8,NC,0.981872,,,,,,,,,,,,,,,,,,,,,,,,
247309_at,11,11,396.1,P,0.00415,11,0.5,-0.1,396.1,NC,0.318909,,,,,,,,,,,,,,,,,,,,,,,,
247310_at,11,11,280.8,P,0.01416,11,-0.2,-1.2,280.8,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247311_at,11,11,184.5,A,0.149658,11,-0.7,-1.4,184.5,D,0.998799,,,,,,,,,,,,,,,,,,,,,,,,
247312_at,11,11,1368.8,P,0.000244,11,2.1,2,1368.8,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247313_at,11,11,174.3,P,0.00293,11,0,-0.8,174.3,NC,0.39129,,,,,,,,,,,,,,,,,,,,,,,,
247314_at,11,11,19.7,A,0.633789,11,-1.9,-3.5,19.7,NC,0.51942,,,,,,,,,,,,,,,,,,,,,,,,
247315_at,11,11,203.2,P,0.00415,11,0.3,-0.5,203.2,NC,0.354442,,,,,,,,,,,,,,,,,,,,,,,,
247316_at,11,11,515.2,P,0.000732,11,-0.8,-1.4,515.2,D,0.999448,,,,,,,,,,,,,,,,,,,,,,,,
247317_at,11,11,24.8,A,0.665527,11,-2.9,-4.6,24.8,NC,0.854318,,,,,,,,,,,,,,,,,,,,,,,,
247318_at,11,11,166.4,A,0.171387,11,0.4,-0.4,166.4,NC,0.015426,,,,,,,,,,,,,,,,,,,,,,,,
247319_at,11,11,238.5,P,0.001953,11,1.4,0,238.5,I,0.00249,,,,,,,,,,,,,,,,,,,,,,,,
247320_at,11,11,494.3,P,0.001953,11,-3,-3.6,494.3,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247321_s_at,11,11,1568.4,P,0.000244,11,-0.1,-0.6,1568.4,NC,0.60871,,,,,,,,,,,,,,,,,,,,,,,,
247322_at,11,11,1314,P,0.000244,11,1.5,0.7,1314,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247323_at,11,11,890,P,0.001221,11,-2.1,-2.9,890,D,0.999811,,,,,,,,,,,,,,,,,,,,,,,,
247324_at,11,11,34.3,A,0.5,11,2,-0.4,34.3,NC,0.757415,,,,,,,,,,,,,,,,,,,,,,,,
247325_at,11,11,1560.2,P,0.001953,11,1.2,0.5,1560.2,I,0.000101,,,,,,,,,,,,,,,,,,,,,,,,
247326_at,11,11,51.8,A,0.219482,11,0.2,-1.3,51.8,NC,0.232549,,,,,,,,,,,,,,,,,,,,,,,,
247327_at,11,11,266.5,P,0.01416,11,2,0.9,266.5,I,0.000023,,,,,,,,,,,,,,,,,,,,,,,,
247328_at,11,11,3689.9,P,0.000244,11,-0.5,-1,3689.9,NC,0.964215,,,,,,,,,,,,,,,,,,,,,,,,
247329_at,11,11,316.2,P,0.001953,11,-0.1,-0.6,316.2,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247295_at,11,11,252.6,P,0.018555,11,-0.7,-1.6,252.6,D,0.99997,,,,,,,,,,,,,,,,,,,,,,,,
247296_at,11,11,885.3,P,0.000244,11,1.2,0.9,885.3,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247297_at,11,11,29.2,A,0.466064,11,0.6,0,29.2,NC,0.37888,,,,,,,,,,,,,,,,,,,,,,,,
247267_at,11,11,805,P,0.00293,11,-0.1,-0.5,805,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247268_at,11,11,515,P,0.001953,11,-0.4,-1.1,515,NC,0.767451,,,,,,,,,,,,,,,,,,,,,,,,
247269_at,11,11,32,A,0.601074,11,1.5,0.5,32,NC,0.242585,,,,,,,,,,,,,,,,,,,,,,,,
247270_at,11,11,764.4,P,0.00293,11,0.8,0.2,764.4,NC,0.026698,,,,,,,,,,,,,,,,,,,,,,,,
247271_at,11,11,4429,P,0.000244,11,1.3,1,4429,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247272_at,11,11,11238.6,P,0.000244,11,3.4,3,11238.6,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247273_at,11,11,138.8,P,0.01416,11,-1.3,-1.8,138.8,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247274_at,11,11,435.6,P,0.001221,11,1.3,0.2,435.6,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247275_at,11,11,863.7,P,0.000244,11,-0.5,-0.9,863.7,NC,0.990708,,,,,,,,,,,,,,,,,,,,,,,,
247276_at,11,11,342.2,P,0.00293,11,0.1,-0.4,342.2,NC,0.633407,,,,,,,,,,,,,,,,,,,,,,,,
247277_at,11,11,679.8,P,0.001221,11,1.3,0.5,679.8,I,0.000189,,,,,,,,,,,,,,,,,,,,,,,,
247278_at,11,11,138.8,A,0.111572,11,-0.8,-1.5,138.8,NC,0.984574,,,,,,,,,,,,,,,,,,,,,,,,
247279_at,11,11,11512.9,P,0.000244,11,4.5,3.5,11512.9,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247280_at,11,11,1110.7,P,0.000732,11,-0.9,-1.4,1110.7,D,0.999899,,,,,,,,,,,,,,,,,,,,,,,,
247281_at,11,11,3096.5,P,0.000244,11,-1.4,-1.7,3096.5,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247282_at,11,11,245.2,P,0.005859,11,-0.9,-1.6,245.2,D,0.998168,,,,,,,,,,,,,,,,,,,,,,,,
247283_at,11,11,14713.4,P,0.000244,11,3.5,3,14713.4,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247284_at,11,11,302.8,P,0.000244,11,2.9,2,302.8,I,0.000088,,,,,,,,,,,,,,,,,,,,,,,,
247285_at,11,11,14716.1,P,0.000244,11,0.2,-0.1,14716.1,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247286_at,11,11,286.3,P,0.018555,11,0.4,0,286.3,NC,0.124552,,,,,,,,,,,,,,,,,,,,,,,,
247287_at,11,11,6738.2,P,0.000244,11,3.4,2.6,6738.2,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247288_at,11,11,41.5,A,0.303711,11,0.5,-0.7,41.5,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247289_at,11,11,288.1,P,0.00293,11,-0.4,-0.9,288.1,NC,0.925732,,,,,,,,,,,,,,,,,,,,,,,,
247290_at,11,11,260.3,P,0.030273,11,-0.2,-0.7,260.3,NC,0.703911,,,,,,,,,,,,,,,,,,,,,,,,
247291_at,11,11,98.4,P,0.00293,11,0.8,0.4,98.4,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247292_at,11,11,13.6,A,0.466064,11,0.3,-0.4,13.6,NC,0.232549,,,,,,,,,,,,,,,,,,,,,,,,
247293_at,11,11,4064.8,P,0.000244,11,2.9,2.2,4064.8,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247294_at,11,11,118.6,A,0.219482,11,-0.4,-1.1,118.6,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247260_at,11,11,991.7,P,0.000244,11,-0.5,-1,991.7,NC,0.955851,,,,,,,,,,,,,,,,,,,,,,,,
247261_at,11,11,83.5,P,0.046143,11,-2.8,-3.6,83.5,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247262_at,11,11,676.8,P,0.000244,11,-0.7,-1,676.8,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247263_at,11,11,9.3,A,0.398926,11,-0.8,-2.8,9.3,NC,0.796129,,,,,,,,,,,,,,,,,,,,,,,,
247264_at,11,11,80.3,A,0.219482,11,2.9,1.6,80.3,MI,0.004925,,,,,,,,,,,,,,,,,,,,,,,,
247265_at,11,11,456.8,P,0.00293,11,0,-0.8,456.8,NC,0.467656,,,,,,,,,,,,,,,,,,,,,,,,
247266_at,11,11,171,P,0.030273,11,-2.9,-3.8,171,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247235_at,11,11,202.1,P,0.001221,11,-0.8,-1.3,202.1,NC,0.990708,,,,,,,,,,,,,,,,,,,,,,,,
247236_at,11,11,17.6,A,0.601074,11,-1.4,-2.4,17.6,NC,0.900148,,,,,,,,,,,,,,,,,,,,,,,,
247237_at,11,11,138.6,P,0.030273,11,0,-0.6,138.6,NC,0.905721,,,,,,,,,,,,,,,,,,,,,,,,
247238_at,11,11,898,P,0.000732,11,-0.4,-0.9,898,NC,0.983269,,,,,,,,,,,,,,,,,,,,,,,,
247239_at,11,11,284.9,P,0.000244,11,2.7,1.2,284.9,I,0.000068,,,,,,,,,,,,,,,,,,,,,,,,
247240_at,11,11,712.5,P,0.000244,11,3,1.4,712.5,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247241_at,11,11,806.1,P,0.000244,11,-0.6,-0.8,806.1,D,0.999654,,,,,,,,,,,,,,,,,,,,,,,,
247242_at,11,11,32.7,A,0.19458,11,2.8,0.6,32.7,NC,0.088938,,,,,,,,,,,,,,,,,,,,,,,,
247243_at,11,11,62.7,A,0.466064,11,-0.3,-1.6,62.7,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247244_at,11,11,137.3,A,0.219482,11,1.7,1.1,137.3,NC,0.015426,,,,,,,,,,,,,,,,,,,,,,,,
247245_at,11,11,15.4,A,0.633789,11,0.4,-0.1,15.4,NC,0.131343,,,,,,,,,,,,,,,,,,,,,,,,
247246_at,11,11,55.5,A,0.366211,11,1.1,-0.1,55.5,NC,0.441923,,,,,,,,,,,,,,,,,,,,,,,,
247247_at,11,11,308,P,0.000244,11,-0.8,-1,308,D,0.99997,,,,,,,,,,,,,,,,,,,,,,,,
247248_at,11,11,302.1,P,0.00415,11,-1.2,-2.2,302.1,D,0.999135,,,,,,,,,,,,,,,,,,,,,,,,
247249_at,11,11,124.1,A,0.398926,11,-1.6,-2.1,124.1,D,0.998349,,,,,,,,,,,,,,,,,,,,,,,,
247250_at,11,11,59,A,0.72583,11,-2.1,-3.3,59,NC,0.973302,,,,,,,,,,,,,,,,,,,,,,,,
247251_at,11,11,1939.2,P,0.000244,11,-0.1,-0.6,1939.2,NC,0.570859,,,,,,,,,,,,,,,,,,,,,,,,
247252_at,11,11,5.5,A,0.567627,11,-0.1,-1.8,5.5,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247253_at,11,11,38,A,0.219482,11,-0.4,-1.3,38,NC,0.011045,,,,,,,,,,,,,,,,,,,,,,,,
247254_at,11,11,3.3,A,0.780518,11,-3.5,-5.3,3.3,NC,0.777251,,,,,,,,,,,,,,,,,,,,,,,,
247255_at,11,11,459.2,P,0.000732,11,0.1,-0.8,459.2,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247256_at,11,11,493.3,P,0.001221,11,0.1,-0.6,493.3,NC,0.169098,,,,,,,,,,,,,,,,,,,,,,,,
247257_at,11,11,289,P,0.001221,11,-0.7,-1.3,289,D,0.995519,,,,,,,,,,,,,,,,,,,,,,,,
247258_at,11,11,273.6,P,0.023926,11,-0.2,-0.5,273.6,NC,0.992212,,,,,,,,,,,,,,,,,,,,,,,,
247259_at,11,11,1542.4,P,0.000244,11,0.6,0.2,1542.4,I,0.00013,,,,,,,,,,,,,,,,,,,,,,,,
247232_at,11,11,340.8,P,0.008057,11,-3.2,-4.2,340.8,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247233_at,11,11,262.7,P,0.001221,11,0.2,-0.5,262.7,NC,0.222749,,,,,,,,,,,,,,,,,,,,,,,,
247234_at,11,11,25.6,A,0.27417,11,-1.5,-2.9,25.6,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247204_at,11,11,243.1,P,0.000244,11,0.9,0.8,243.1,I,0.00013,,,,,,,,,,,,,,,,,,,,,,,,
247205_at,11,11,14.4,A,0.919434,11,0.3,-0.6,14.4,NC,0.366593,,,,,,,,,,,,,,,,,,,,,,,,
247206_at,11,11,364.1,P,0.001953,11,0.1,-0.6,364.1,NC,0.213188,,,,,,,,,,,,,,,,,,,,,,,,
247207_at,11,11,1134.2,P,0.000244,11,0.2,-0.1,1134.2,NC,0.124552,,,,,,,,,,,,,,,,,,,,,,,,
247208_at,11,11,197.2,P,0.01416,11,0.8,0,197.2,NC,0.013078,,,,,,,,,,,,,,,,,,,,,,,,
247209_at,11,11,302,P,0.000732,11,-0.9,-1.7,302,NC,0.992212,,,,,,,,,,,,,,,,,,,,,,,,
247210_at,11,11,599.8,P,0.000244,11,-0.9,-1.2,599.8,D,0.999954,,,,,,,,,,,,,,,,,,,,,,,,
247211_at,11,11,349.5,P,0.000732,11,-0.5,-1,349.5,NC,0.966696,,,,,,,,,,,,,,,,,,,,,,,,
247212_at,11,11,8.6,A,0.633789,11,-0.4,-1.9,8.6,NC,0.861614,,,,,,,,,,,,,,,,,,,,,,,,
247213_at,11,11,101.8,A,0.095215,11,0.8,-0.3,101.8,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247214_at,11,11,835.8,P,0.000732,11,-1.5,-1.9,835.8,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247215_at,11,11,288.6,P,0.023926,11,1.4,0.7,288.6,I,0.000492,,,,,,,,,,,,,,,,,,,,,,,,
247216_at,11,11,66.8,A,0.334473,11,-1.1,-2.1,66.8,MD,0.995075,,,,,,,,,,,,,,,,,,,,,,,,
247217_s_at,11,11,123.6,P,0.01416,11,-2.7,-3.4,123.6,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247218_at,11,11,92.5,P,0.023926,11,-2.3,-3.5,92.5,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247219_at,11,11,566.8,P,0.000244,11,0.8,0.2,566.8,I,0.000147,,,,,,,,,,,,,,,,,,,,,,,,
247220_at,11,11,921.2,P,0.00293,11,0.5,-0.3,921.2,NC,0.153232,,,,,,,,,,,,,,,,,,,,,,,,
247221_at,11,11,576.8,P,0.010742,11,-0.4,-1.1,576.8,NC,0.715033,,,,,,,,,,,,,,,,,,,,,,,,
247222_at,11,11,675.1,P,0.000244,11,-2.4,-3,675.1,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247223_at,11,11,63.8,A,0.246094,11,-1.7,-2,63.8,D,0.999226,,,,,,,,,,,,,,,,,,,,,,,,
247224_at,11,11,96.3,P,0.000244,11,1.2,0.4,96.3,NC,0.069813,,,,,,,,,,,,,,,,,,,,,,,,
247225_at,11,11,36.5,A,0.246094,11,-1.5,-2.9,36.5,D,0.99994,,,,,,,,,,,,,,,,,,,,,,,,
247226_at,11,11,63.1,A,0.095215,11,0.3,-0.1,63.1,NC,0.038415,,,,,,,,,,,,,,,,,,,,,,,,
247227_at,11,11,327.3,M,0.056152,11,3.7,1.2,327.3,I,0.00225,,,,,,,,,,,,,,,,,,,,,,,,
247228_at,11,11,86.9,P,0.005859,11,0.1,-0.5,86.9,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247229_at,11,11,52.2,A,0.432373,11,1.8,0.1,52.2,NC,0.050553,,,,,,,,,,,,,,,,,,,,,,,,
247230_at,11,11,44.2,A,0.398926,11,-0.5,-0.8,44.2,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247231_at,11,11,10.6,A,0.601074,11,-1.8,-2.9,10.6,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247197_at,11,11,1733.2,P,0.000244,11,2.5,2.2,1733.2,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247198_at,11,11,427.1,P,0.001953,11,0.6,-0.1,427.1,MI,0.004925,,,,,,,,,,,,,,,,,,,,,,,,
247199_at,11,11,262.4,P,0.010742,11,2,1.3,262.4,I,0.000147,,,,,,,,,,,,,,,,,,,,,,,,
247200_at,11,11,607.6,P,0.000244,11,0.6,-0.2,607.6,I,0.001832,,,,,,,,,,,,,,,,,,,,,,,,
247201_at,11,11,533.3,P,0.005859,11,-1.7,-2.4,533.3,D,0.999922,,,,,,,,,,,,,,,,,,,,,,,,
247202_at,11,11,1782.9,P,0.000244,11,0.9,0.2,1782.9,I,0.000438,,,,,,,,,,,,,,,,,,,,,,,,
247203_at,11,11,318.2,P,0.030273,11,0.1,-0.1,318.2,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247173_at,11,11,606.6,P,0.00415,11,-0.3,-0.9,606.6,NC,0.757415,,,,,,,,,,,,,,,,,,,,,,,,
247174_at,11,11,215.6,A,0.111572,11,-0.2,-0.5,215.6,NC,0.757415,,,,,,,,,,,,,,,,,,,,,,,,
247175_at,11,11,773.6,P,0.000244,11,1.7,1.1,773.6,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247176_at,11,11,2786.6,P,0.000244,11,1.1,0.8,2786.6,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247177_at,11,11,8729.2,P,0.000244,11,4.1,3.4,8729.2,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247178_at,11,11,29.7,A,0.533936,11,-2.6,-3.9,29.7,D,0.999922,,,,,,,,,,,,,,,,,,,,,,,,
247179_at,11,11,91.8,M,0.056152,11,-0.2,-0.9,91.8,NC,0.583567,,,,,,,,,,,,,,,,,,,,,,,,
247180_at,11,11,180.2,P,0.00293,11,1.7,1.1,180.2,I,0.002032,,,,,,,,,,,,,,,,,,,,,,,,
247181_at,11,11,48.9,P,0.010742,11,0.1,-0.9,48.9,NC,0.757415,,,,,,,,,,,,,,,,,,,,,,,,
247182_at,11,11,7.9,A,0.932373,11,0.4,-1.8,7.9,NC,0.715033,,,,,,,,,,,,,,,,,,,,,,,,
247183_at,11,11,160.3,P,0.001221,11,0.4,-0.3,160.3,NC,0.366593,,,,,,,,,,,,,,,,,,,,,,,,
247184_at,11,11,288.2,P,0.005859,11,0.4,-0.1,288.2,NC,0.194801,,,,,,,,,,,,,,,,,,,,,,,,
247185_at,11,11,309.5,P,0.010742,11,-1.1,-2,309.5,D,0.999932,,,,,,,,,,,,,,,,,,,,,,,,
247186_at,11,11,1705,P,0.000244,11,-2,-2.5,1705,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247187_at,11,11,614.3,P,0.000244,11,0.4,-0.2,614.3,NC,0.161038,,,,,,,,,,,,,,,,,,,,,,,,
247188_at,11,11,3590.2,P,0.000244,11,-0.2,-0.5,3590.2,NC,0.861614,,,,,,,,,,,,,,,,,,,,,,,,
247189_at,11,11,168.3,A,0.067627,11,-1.5,-1.8,168.3,D,0.999899,,,,,,,,,,,,,,,,,,,,,,,,
247190_at,11,11,33.3,A,0.219482,11,-0.4,-1.3,33.3,NC,0.088938,,,,,,,,,,,,,,,,,,,,,,,,
247191_at,11,11,42,A,0.334473,11,0,-1.4,42,NC,0.493524,,,,,,,,,,,,,,,,,,,,,,,,
247192_at,11,11,964.1,P,0.000244,11,2.5,2,964.1,I,0.001336,,,,,,,,,,,,,,,,,,,,,,,,
247193_at,11,11,189,P,0.001953,11,0.3,-0.2,189,NC,0.024755,,,,,,,,,,,,,,,,,,,,,,,,
247194_at,11,11,2082.5,P,0.000244,11,-0.9,-1.4,2082.5,D,0.999654,,,,,,,,,,,,,,,,,,,,,,,,
247195_at,11,11,50.3,A,0.334473,11,1.2,0.1,50.3,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247196_at,11,11,3.6,A,0.567627,11,-1.7,-3.3,3.6,NC,0.493524,,,,,,,,,,,,,,,,,,,,,,,,
247169_at,11,11,128.6,A,0.27417,11,-0.1,-0.6,128.6,NC,0.570859,,,,,,,,,,,,,,,,,,,,,,,,
247170_at,11,11,34,A,0.567627,11,-0.1,-1.5,34,NC,0.274048,,,,,,,,,,,,,,,,,,,,,,,,
247171_at,11,11,346.2,P,0.00293,11,-0.1,-1.5,346.2,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247172_at,11,11,105.5,A,0.095215,11,0.5,-0.2,105.5,NC,0.131343,,,,,,,,,,,,,,,,,,,,,,,,
247141_at,11,11,162.6,P,0.023926,11,-0.2,-1,162.6,NC,0.796129,,,,,,,,,,,,,,,,,,,,,,,,
247142_at,11,11,52.6,P,0.000244,11,0.4,-0.7,52.6,NC,0.038415,,,,,,,,,,,,,,,,,,,,,,,,
247143_at,11,11,37.8,A,0.219482,11,-0.6,-1.1,37.8,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247144_at,11,11,687.4,P,0.010742,11,-1.6,-2,687.4,D,0.999226,,,,,,,,,,,,,,,,,,,,,,,,
247145_at,11,11,20.7,A,0.5,11,1.1,0.4,20.7,NC,0.006503,,,,,,,,,,,,,,,,,,,,,,,,
247146_at,11,11,17.2,A,0.696289,11,-0.2,-1.1,17.2,NC,0.894337,,,,,,,,,,,,,,,,,,,,,,,,
247147_at,11,11,2528.3,P,0.000244,11,2,1.6,2528.3,I,0.00002,,,,,,,,,,,,,,,,,,,,,,,,
247148_at,11,11,1349.5,P,0.000244,11,-1.3,-1.7,1349.5,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247149_at,11,11,856.3,P,0.001221,11,0.7,0.3,856.3,MI,0.004925,,,,,,,,,,,,,,,,,,,,,,,,
247150_at,11,11,230.8,P,0.030273,11,-1,-1.3,230.8,D,0.996301,,,,,,,,,,,,,,,,,,,,,,,,
247151_at,11,11,30,A,0.366211,11,0.3,-0.6,30,NC,0.366593,,,,,,,,,,,,,,,,,,,,,,,,
247152_at,11,11,1080.5,P,0.000244,11,-0.2,-0.4,1080.5,NC,0.5,,,,,,,,,,,,,,,,,,,,,,,,
247153_at,11,11,272.2,P,0.000244,11,0.5,0,272.2,NC,0.065566,,,,,,,,,,,,,,,,,,,,,,,,
247154_at,11,11,233.2,P,0.01416,11,-1.1,-1.6,233.2,D,0.999911,,,,,,,,,,,,,,,,,,,,,,,,
247155_at,11,11,839.4,P,0.001221,11,0.4,-0.4,839.4,NC,0.018128,,,,,,,,,,,,,,,,,,,,,,,,
247156_at,11,11,290.2,P,0.001221,11,-1.8,-2.5,290.2,D,0.999973,,,,,,,,,,,,,,,,,,,,,,,,
247157_at,11,11,526.8,P,0.00415,11,-0.7,-1.3,526.8,NC,0.992212,,,,,,,,,,,,,,,,,,,,,,,,
247158_at,11,11,398.4,P,0.001221,11,-1.7,-2.6,398.4,D,0.999948,,,,,,,,,,,,,,,,,,,,,,,,
247159_at,11,11,12.9,A,0.665527,11,-2,-3.8,12.9,NC,0.60871,,,,,,,,,,,,,,,,,,,,,,,,
247160_at,11,11,53.8,A,0.303711,11,2.2,1.4,53.8,NC,0.429141,,,,,,,,,,,,,,,,,,,,,,,,
247161_at,11,11,268.9,P,0.00293,11,-1.6,-2.4,268.9,D,0.999977,,,,,,,,,,,,,,,,,,,,,,,,
247162_at,11,11,90.9,A,0.366211,11,-0.6,-1.1,90.9,NC,0.934434,,,,,,,,,,,,,,,,,,,,,,,,
247163_at,11,11,359.5,A,0.219482,11,-2.7,-3.3,359.5,D,0.99998,,,,,,,,,,,,,,,,,,,,,,,,
247164_at,11,11,4145,P,0.000244,11,1,0.5,4145,I,0.000618,,,,,,,,,,,,,,,,,,,,,,,,
247165_at,11,11,35.2,A,0.533936,11,2.8,0.2,35.2,NC,0.041201,,,,,,,,,,,,,,,,,,,,,,,,
